_id,ciudad,contrato,descripcion,empresa,horario,origen,rating_empresa,requerimientos,salario,titulo,url_oferta
computrabajo_77b8c3da6c04f707b8e99a607e095190,"Bogotá, D.C.",Contrato de Obra o labor,"Importante empresa del sector de la construcción requiere vincular especialista en Gerencia de Proyectos o Gerencia de Construcción o posgrados afines al área de la ingeniería civil. Con título de pregrado como Ingeniero Civil o Ingeniero de Transporte y Vías con tarjeta profesional vigente y registro activo en el Copnia. Debe contar con 8 años de experiencia General después de la obtención de la tarjeta profesional y 5 especifica como director o coordinador o gerente en proyectos de obra o interventoría de obra para la Construcción o Reforzamiento estructural de puentes vehiculares, peatonales o intersecciones a desnivel, en obras de reforzamiento estructural de puentes vehiculares para el IDU. (Debe tener experiencia en proyectos para el IDU de lo contrario su hoja de vida no será tenida en cuenta.)",Puentes y Torones S. A.S,Tiempo Completo,computrabajo,"4,32","Educación mínima: Postgrado / Especialización
8 años de experiencia
Licencias de conducir: C1
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 7.700.000,00 (Mensual)",Director de obra - Puentes vehiculares IDU,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-director-de-obra-puentes-vehiculares-idu-en-bogota-dc-726B3E66B1ED11A761373E686DCF3405#lc=ListOffers-Score-3
computrabajo_4375f862b20ee2ff6398140069a7b25c,"Bogotá, D.C.",Contrato de Obra o labor,"Importante empresa de papas  ubicada en fontibon solicita de manera urgente mujeres y hombres bachilleres, con experiencia minima de seis meses en areas de producción,trabajar turnos de lunes  a sabado de 6am a 2pm y 2pm a 10pm o 10pm a 6am. Salario basico de 1.160.000+prestaciones mas extras promedio mensual 1400.000. Interesados aplicar a esta vacantes y estar pendiente de su numero de whatsaap donde enviaremos citación de entrevista.",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Urgente auxiliares de producción y planta - lunes a sabado,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-auxiliares-de-produccion-y-planta-lunes-a-sabado-en-bogota-dc-D497E9E17CD7AF7561373E686DCF3405#lc=ListOffers-Score-4
computrabajo_9b20ac8f0898fef5412029573ee7f15a,"Bogotá, D.C.",Contrato a término indefinido,"Organizacion solida del sector de contact center, esta en busqueda de personal con disponibilidad inmediata de contratación, que cuente con bachiller culminado al grado 11, y 6 meses de experiencia en la parte de servicio al cliente presencial o por call certificable.Contarán con una excelente estabilidad laboral, contrato a termino indefinido, EPS, ARL prestaciones de ley, fondo de pensiones y cesantias, plan carrera, plan de crecimiento corporativo, beneficios para los mejores agentes, salario base garantizado, de 1000000 más variable de incluso 30% por servicio al cliente, auxiliio de transporte, capacitación dentro de contrato, claramente remunerada, campaña presencial, y no se validan reportes de riesgo.No pierdas la oportunidad de crecimiento laboral y profesional, postulate ya!!!",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Agentes contact center / servicio al cliente / estabilidad / proyección laboral / horarios flexibles - Bogotá / 6 meses de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-agentes-contact-center-servicio-al-cliente-estabilidad-proyeccion-laboral-horarios-flexibles-bogota-6-meses-de-experiencia-en-bogota-dc-C895A974B66D5BED61373E686DCF3405#lc=ListOffers-Score-5
computrabajo_24c5925c1cfec5ffae4bfc92f56665b2,"Bogotá, D.C.",Contrato a término indefinido,Importante empresa del sector FINANCIERO requiere para Contratación inmediata Bachilleres con 1 mes de Experiencia en Ventas TAT o PAP que cumpla con los siguientes requisitos:1 mes de experiencia ventas en calle/presencia/tropaSalario: 1.500.000 (con rodamiento) + variable por ofreciento + Prestaciones de ley (EPS + ARL + CAJA DE COMPENSACION)  + Auxilio de transporte + Comisiones 100% prestacionales + RodamientoINGRESAN CONTRATADOSHORARIOS LUNES A VIERNES 8:00 AM - 5:00PM FLEXIBILIDAD ESTUDIANTES NOCTURNOSEstabilidad laboral.Plan carrera.oportunidad de crecimiento corporativoPostúlate y forma parte de nuestra gran familia.,Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Bachilleres vendedores presenciales / basico de millon quonientos más variable - Bogota 1 mes de experiencia en calle,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-bachilleres-vendedores-presenciales-basico-de-millon-quonientos-mas-variable-bogota-1-mes-de-experiencia-en-calle-en-bogota-dc-1DEB25275C82802061373E686DCF3405#lc=ListOffers-Score-6
computrabajo_22a546349aa6de0c359f5f5878bfa617,"Bogotá, D.C.",Contrato de Obra o labor,"ASESORES COMERCIALESBuscamos Asesores Comerciales para la ciudad de Bogotá!¿Qué buscamos? Aplica si tienes experiencia de:• Experiencia mínimo 6 meses venta de productos tangibles e intangibles (no Call Center), bases de datos, abordaje de clientes y cierre de ventas.Formación Académica:• Bachiller/ Técnico o tecnólogo en carreras administrativas, ventas y/o comercialesTe ofrecemos:• Horario: Jornada laboral de Lunes a Sábado/ Se labora 2 domingos al mes con su correspondiente día compensatorio.• Salario 100% variable sin techo de comisiones + bonificaciones por cumplimiento de metas individuales y grupales.• Bono de bienvenida por el primer mes, por valor de $1.500.000, mientras te encuentres en proceso de capacitación y adaptación.• Tendrás la oportunidad de acumular puntos para acceder a una experiencia de viaje internacional en donde hemos visitado diferentes destinos en al rededor del mundo.• Día libre por tu cumpleaños.• Happy Day (un día libre al mes).• Día de la Familia (un día libre por semestre)• Convenio con descuentos y tarifas preferenciales en servicios de salud y protección como pólizas para vehículos, planes de salud complementaria (EMI, EMERMÉDICA) y salud prepagada (COLSÁNITAS).• Descuento en la compra de vehículo de acuerdo con disponibilidad.• Descuento en la compra de planes de autofinanciamiento.• La compañía te ofrece posibilidades para que puedas crecer y generar plan de carrera alineado con nuestro negocio.",ACTIVOS S A S,Tiempo Completo,computrabajo,"4,21","Educación mínima: Bachillerato / Educación Media
1 año de experiencia
Edad: entre 22 y 45 años
","$ 2.500.000,00 (Mensual)",Ejecutivos comerciales ventas de planes de financiamiento de vehículos,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivos-comerciales-ventas-de-planes-de-financiamiento-de-vehiculos-en-bogota-dc-7908EEBCE6F1E45661373E686DCF3405#lc=ListOffers-Score-7
computrabajo_f30d7e0dc54dab3ca9db96646ec4ac57,"Bogotá, D.C.",Contrato de Obra o labor,"Importante empresa se encuentra en búsqueda para su equipo OPERARIOS DE PRODUCCIÓN con experiencia mínima de 6bmeses, APLICAN MUJERESCondiciones:* Salario $1.160.000 + auxilio de transporte $140.606 + prestaciones + horas extra + recargos* Horarios Lunes a sábado, turnos rotativos (6am-2pm, 2pm-10pm, 10pm-6am)* PAGO QUINCENAL* Contrato obra o labor (Con altas probabilidades de cambiar a indefinido)* Beneficios adicionales con la compañíaRequisitos:* Bachiller académico* Experiencia de mínimo 6 meses como operario de producción de ensamble, sellado, etiquetadoSi cumples con estas características ¡postúlate!",Tiempos SAS,Tiempo Completo,computrabajo,"4,30","Educación mínima: Educación Básica Secundaria
Edad: entre 18 y 37 años
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.160.000,00 (Mensual)",Operarias de ensamble - Puente Aranda,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-operarias-de-ensamble-engativa-en-bogota-dc-907E2E49709D2F1F61373E686DCF3405#lc=ListOffers-Score-8
computrabajo_c79bd5d95abe8d56f967c0ecca1a35c6,"Bogotá, D.C.",Contrato de Obra o labor,"Importante empresa de telecomunicaciones, está en búsqueda de Agente de cobranza, el cual va a desempeñar las siguientes funciones.- Mantendrá registros de las conversaciones con los clientes, los arreglos de pago acordados y las sumas pagadas por teléfono. - Verificará que los registros se ingresen y mantengan de manera adecuada durante todo el proceso de cobro de deudas. - Ofrecerá opciones al cliente logrando un común acuerdo entre la empresa y el cliente, sin necesidad de llevar el caso a un nivel legal. -Contactará de manera oportuna a los clientes para la gestión del cobro, deberá estar pendiente de las fechas de vencimiento de pago de cada uno de los clientes, para hacerle saber cuándo esta se acerca o ha caducado, de manera que el cliente pueda abonar a su deuda sin mayor problema, entre otras funciones asociadas al cargo. Salario: $1.400.000 mas todas las prestaciones de ley.Horario: lunes a sábado de 10:00am a 7:00pm.Contar con mínimo dos años de experiencia.",GRUPO ALIANZA,Tiempo Completo,computrabajo,"3,95","Educación mínima: Universidad / Carrera técnica
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.500.000,00 (Mensual)",Agente de cobranza - Contratación inmediata,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-agente-de-cobranza-contratacion-inmediata-en-bogota-dc-9B2406A9BD4E934B61373E686DCF3405#lc=ListOffers-Score-9
computrabajo_ff0a61156baca591a11c6e98dacdaa54,"Bogotá, D.C.",Contrato de Obra o labor,"Requerimos para nuestro equipo de trabajo Asesores de televentas, si cumples con las siguientes condiciones no dejes de aplicar: Tecnólogos o estudiantes de quinto semestre de Carreras Administrativas, Comercio y/o de saludExperiencia: Mínimo 6 meses en ventas de intangibles vía telefónica.Salario: SMLV + comisiones sin techo  + prestaciones de ley Horario: Lunes a viernes 7:30am a 5:00pmContrato: obra o labor.",HQ5 S.A.S,Tiempo Completo,computrabajo,"3,51","Educación mínima: Universidad / Carrera tecnológica
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.160.000,00 (Mensual)",Asesor televentas Salud - Bogotá,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-televentas-salud-bogota-en-bogota-dc-97EF205F2B14668B61373E686DCF3405#lc=ListOffers-Score-10
computrabajo_6baa2c31ad9bb5f893fc3f8fd48b9f42,"Bogotá, D.C.",Contrato de Obra o labor,"¡¡¡¡Si eres  operario de producción y eres bachiller con experiencia mínima de 1 año certificable y reciente en líneas de producción, realizando fiunciones de calidad preferiblemente en el area de electrodomesticos y buscas estabilidad laborarl es tu oportunidad postula tu hoja de vida SALARIO 1.254.000 MAS PRESTACIONES DE LEY - pago de horas extras recargosbeneficio de casino - fondo de empleados - GYM y muchos masLLAMADA INMEDIATA.",PERSOM S.A.S,Tiempo Completo,computrabajo,"4,01","Educación mínima: Educación Básica Secundaria
1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.160.000,00 (Mensual)",operario calidad - Engativá,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-operario-calidad-engativa-en-bogota-dc-42E0BD39FBAE6ACC61373E686DCF3405#lc=ListOffers-Score-11
computrabajo_f1d2f0e7545d82fc48378c65a3105524,"Bogotá, D.C.",Contrato a término indefinido,"Organizacion solida del sector de contact center, esta en busqueda de personal con disponibilidad inmediata de contratación, que cuente como mínimo con bachilleres culminado al grado 11  claramente si cuentan con técnicos tecnólogos estudiantes profesionales, pueden aplicar y 6 meses de experiencia en la parte de servicio al cliente presencial o por call certificable.Contarán con una excelente estabilidad laboral, contrato a termino indefinido, EPS, ARL prestaciones de ley, fondo de pensiones y cesantias, plan carrera, plan de crecimiento corporativo, beneficios para los mejores agentes, salario base garantizado, de 1000000 más variable de incluso 30% por servicio al cliente, auxiliio de transporte, capacitación dentro de contrato, claramente remunerada, campaña presencial, y no se validan reportes de riesgo.No pierdas la oportunidad de crecimiento laboral y profesional, postulate ya!!!",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Agentes chat / servicio al cliente / estabilidad / proyección laboral / horarios flexibles - Bogotá / bachilleres 6 meses de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-agentes-chat-servicio-al-cliente-estabilidad-proyeccion-laboral-horarios-flexibles-bogota-bachilleres-6-meses-de-experiencia-en-bogota-dc-B6E3C0368A22449761373E686DCF3405#lc=ListOffers-Score-12
computrabajo_9031e8bd191f217eefbd9fee50bb2169,"Bogotá, D.C.",Contrato a término indefinido,"Organizacion solida del sector de contact center, esta en busqueda de personal con disponibilidad inmediata de contratación, que cuente con bachiller culminado al grado 11, y 6 meses de experiencia en la parte de servicio al cliente presencial o por call certificable.Contarán con una excelente estabilidad laboral, contrato a termino indefinido, EPS, ARL prestaciones de ley, fondo de pensiones y cesantias, plan carrera, plan de crecimiento corporativo, beneficios para los mejores agentes, salario base garantizado, de 1000000 más variable de incluso 30% por servicio al cliente, auxiliio de transporte, capacitación dentro de contrato, claramente remunerada, campaña presencial, y no se validan reportes de riesgo.No pierdas la oportunidad de crecimiento laboral y profesional, postulate ya!!!",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Agentes contact center / servicio al cliente / estabilidad / proyección laboral / horarios flexibles - Bogotá / 6 meses de experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-agentes-contact-center-servicio-al-cliente-estabilidad-proyeccion-laboral-horarios-flexibles-bogota-6-meses-de-experiencia-en-bogota-dc-3899CCB1476FDF3B61373E686DCF3405#lc=ListOffers-Score-13
